İL1,İL2,MESAFE
69,Unnamed: 64,617
70,Unnamed: 64,647
71,Unnamed: 64,712
72,Unnamed: 64,268
73,Unnamed: 64,357
74,Unnamed: 64,1069
75,Unnamed: 64,721
76,Unnamed: 64,716
77,Unnamed: 64,1191
78,Unnamed: 64,1000
79,Unnamed: 64,193
80,Unnamed: 64,262
81,Unnamed: 64,1021
İL PLAKA NO,Unnamed: 65,UŞAK
01,Unnamed: 65,690
02,Unnamed: 65,1027
03,Unnamed: 65,112
04,Unnamed: 65,1432
05,Unnamed: 65,707
06,Unnamed: 65,367
07,Unnamed: 65,290
08,Unnamed: 65,1336
09,Unnamed: 65,272
10,Unnamed: 65,224
11,Unnamed: 65,249
12,Unnamed: 65,1198
13,Unnamed: 65,1389
14,Unnamed: 65,459
15,Unnamed: 65,169
16,Unnamed: 65,320
17,Unnamed: 65,418
18,Unnamed: 65,510
19,Unnamed: 65,616
20,Unnamed: 65,153
21,Unnamed: 65,1210
22,Unnamed: 65,642
23,Unnamed: 65,1061
24,Unnamed: 65,1067
25,Unnamed: 65,1252
26,Unnamed: 65,217
27,Unnamed: 65,906
28,Unnamed: 65,977
29,Unnamed: 65,1139
30,Unnamed: 65,1597
31,Unnamed: 65,886
32,Unnamed: 65,170
33,Unnamed: 65,683
34,Unnamed: 65,492
35,Unnamed: 65,215
36,Unnamed: 65,1454
37,Unnamed: 65,615
38,Unnamed: 65,625
39,Unnamed: 65,656
40,Unnamed: 65,537
41,Unnamed: 65,381
42,Unnamed: 65,338
43,Unnamed: 65,138
44,Unnamed: 65,964
45,Unnamed: 65,195
46,Unnamed: 65,884
47,Unnamed: 65,1239
48,Unnamed: 65,280
49,Unnamed: 65,1308
50,Unnamed: 65,546
51,Unnamed: 65,573
52,Unnamed: 65,935
53,Unnamed: 65,1188
54,Unnamed: 65,344
55,Unnamed: 65,788
56,Unnamed: 65,1397
57,Unnamed: 65,786
58,Unnamed: 65,818
59,Unnamed: 65,592
60,Unnamed: 65,757
61,Unnamed: 65,1109
62,Unnamed: 65,1190
63,Unnamed: 65,1045
65,Unnamed: 65,1524
66,Unnamed: 65,591
67,Unnamed: 65,525
68,Unnamed: 65,470
69,Unnamed: 65,1191
70,Unnamed: 65,451
71,Unnamed: 65,450
72,Unnamed: 65,1309
73,Unnamed: 65,1409
74,Unnamed: 65,629
75,Unnamed: 65,1473
76,Unnamed: 65,1576
77,Unnamed: 65,387
78,Unnamed: 65,560
79,Unnamed: 65,942
80,Unnamed: 65,779
81,Unnamed: 65,412
İL PLAKA NO,Unnamed: 66,VAN
01,Unnamed: 66,900
02,Unnamed: 66,569
03,Unnamed: 66,1412
04,Unnamed: 66,233
05,Unnamed: 66,972
06,Unnamed: 66,1212
07,Unnamed: 66,1447
08,Unnamed: 66,558
09,Unnamed: 66,1713
10,Unnamed: 66,1736
11,Unnamed: 66,1513
12,Unnamed: 66,327
13,Unnamed: 66,159
14,Unnamed: 66,1378
15,Unnamed: 66,1481
16,Unnamed: 66,1585
17,Unnamed: 66,1864
18,Unnamed: 66,1218
19,Unnamed: 66,1063
20,Unnamed: 66,1594
21,Unnamed: 66,363
22,Unnamed: 66,1873
23,Unnamed: 66,466
24,Unnamed: 66,603
25,Unnamed: 66,415
26,Unnamed: 66,1433
27,Unnamed: 66,684
28,Unnamed: 66,774
29,Unnamed: 66,613
30,Unnamed: 66,195
31,Unnamed: 66,878
32,Unnamed: 66,1452
33,Unnamed: 66,970
34,Unnamed: 66,1641
35,Unnamed: 66,1739
36,Unnamed: 66,357
37,Unnamed: 66,1223
38,Unnamed: 66,895
39,Unnamed: 66,1850
40,Unnamed: 66,1029
41,Unnamed: 66,1531
42,Unnamed: 66,1201
43,Unnamed: 66,1509
44,Unnamed: 66,560
45,Unnamed: 66,1719
46,Unnamed: 66,731
47,Unnamed: 66,440
48,Unnamed: 66,1722
49,Unnamed: 66,216
50,Unnamed: 66,978
51,Unnamed: 66,1027
52,Unnamed: 66,817
53,Unnamed: 66,661
54,Unnamed: 66,1493
55,Unnamed: 66,963
56,Unnamed: 66,255
57,Unnamed: 66,1124
58,Unnamed: 66,804
59,Unnamed: 66,1772
60,Unnamed: 66,908
61,Unnamed: 66,707
62,Unnamed: 66,470
63,Unnamed: 66,540
64,Unnamed: 66,1524
66,Unnamed: 66,1024
67,Unnamed: 66,1438
68,Unnamed: 66,1054
69,Unnamed: 66,537
70,Unnamed: 66,1202
71,Unnamed: 66,1138
72,Unnamed: 66,292
73,Unnamed: 66,351
74,Unnamed: 66,1403
75,Unnamed: 66,444
76,Unnamed: 66,222
77,Unnamed: 66,1596
78,Unnamed: 66,1338
79,Unnamed: 66,739
80,Unnamed: 66,807
81,Unnamed: 66,1425
İL PLAKA NO,Unnamed: 67,YOZGAT
01,Unnamed: 67,489
02,Unnamed: 67,613
03,Unnamed: 67,479
04,Unnamed: 67,841
05,Unnamed: 67,199
06,Unnamed: 67,214
07,Unnamed: 67,681
08,Unnamed: 67,828
09,Unnamed: 67,818
10,Unnamed: 67,760
11,Unnamed: 67,537
12,Unnamed: 67,699
13,Unnamed: 67,890
14,Unnamed: 67,402
15,Unnamed: 67,644
16,Unnamed: 67,609
17,Unnamed: 67,888
18,Unnamed: 67,245
19,Unnamed: 67,108
20,Unnamed: 67,700
21,Unnamed: 67,710
22,Unnamed: 67,897
23,Unnamed: 67,542
24,Unnamed: 67,476
25,Unnamed: 67,661
26,Unnamed: 67,457
27,Unnamed: 67,529
28,Unnamed: 67,469
29,Unnamed: 67,580
30,Unnamed: 67,1188
31,Unnamed: 67,626
32,Unnamed: 67,606
33,Unnamed: 67,482
34,Unnamed: 67,665
35,Unnamed: 67,806
36,Unnamed: 67,864
37,Unnamed: 67,299
38,Unnamed: 67,197
39,Unnamed: 67,874
40,Unnamed: 67,113
41,Unnamed: 67,555
42,Unnamed: 67,368
43,Unnamed: 67,536
44,Unnamed: 67,464
45,Unnamed: 67,786
46,Unnamed: 67,453
47,Unnamed: 67,805
48,Unnamed: 67,827
49,Unnamed: 67,809
50,Unnamed: 67,205
51,Unnamed: 67,286
52,Unnamed: 67,427
53,Unnamed: 67,680
54,Unnamed: 67,517
55,Unnamed: 67,280
56,Unnamed: 67,897
57,Unnamed: 67,370
58,Unnamed: 67,228
59,Unnamed: 67,796
60,Unnamed: 67,219
61,Unnamed: 67,601
62,Unnamed: 67,599
63,Unnamed: 67,667
64,Unnamed: 67,591
65,Unnamed: 67,1024
67,Unnamed: 67,478
68,Unnamed: 67,222
69,Unnamed: 67,600
70,Unnamed: 67,433
71,Unnamed: 67,143
72,Unnamed: 67,810
73,Unnamed: 67,1003
74,Unnamed: 67,497
75,Unnamed: 67,882
76,Unnamed: 67,985
77,Unnamed: 67,620
78,Unnamed: 67,428
79,Unnamed: 67,592
80,Unnamed: 67,555
81,Unnamed: 67,449
İL PLAKA NO,Unnamed: 68,ZONGULDAK
01,Unnamed: 68,764
02,Unnamed: 68,996
03,Unnamed: 68,483
04,Unnamed: 68,1205
05,Unnamed: 68,471
06,Unnamed: 68,266
07,Unnamed: 68,748
08,Unnamed: 68,1057
09,Unnamed: 68,801
10,Unnamed: 68,499
11,Unnamed: 68,281
12,Unnamed: 68,1107
13,Unnamed: 68,1298
14,Unnamed: 68,158
15,Unnamed: 68,627
16,Unnamed: 68,337
17,Unnamed: 68,617
18,Unnamed: 68,292
19,Unnamed: 68,408
20,Unnamed: 68,682
21,Unnamed: 68,1162
22,Unnamed: 68,561
23,Unnamed: 68,1013
24,Unnamed: 68,840
25,Unnamed: 68,1026
26,Unnamed: 68,356
27,Unnamed: 68,912
28,Unnamed: 68,698
29,Unnamed: 68,860
30,Unnamed: 68,1633
31,Unnamed: 68,960
32,Unnamed: 68,629
33,Unnamed: 68,757
34,Unnamed: 68,329
35,Unnamed: 68,672
36,Unnamed: 68,1228
37,Unnamed: 68,213
38,Unnamed: 68,580
39,Unnamed: 68,538
40,Unnamed: 68,447
41,Unnamed: 68,218
42,Unnamed: 68,531
43,Unnamed: 68,387
44,Unnamed: 68,916
45,Unnamed: 68,636
46,Unnamed: 68,836
47,Unnamed: 68,1244
48,Unnamed: 68,810
49,Unnamed: 68,1217
50,Unnamed: 68,539
51,Unnamed: 68,620
52,Unnamed: 68,656
53,Unnamed: 68,909
54,Unnamed: 68,181
55,Unnamed: 68,509
56,Unnamed: 68,1349
57,Unnamed: 68,393
58,Unnamed: 68,690
59,Unnamed: 68,460
60,Unnamed: 68,581
61,Unnamed: 68,830
62,Unnamed: 68,964
63,Unnamed: 68,1050
64,Unnamed: 68,525
65,Unnamed: 68,1438
66,Unnamed: 68,478
68,Unnamed: 68,496
69,Unnamed: 68,935
70,Unnamed: 68,642
71,Unnamed: 68,338
72,Unnamed: 68,1262
73,Unnamed: 68,1414
74,Unnamed: 68,88
75,Unnamed: 68,1166
76,Unnamed: 68,1349
77,Unnamed: 68,284
78,Unnamed: 68,101
79,Unnamed: 68,975
80,Unnamed: 68,853
81,Unnamed: 68,113
İL PLAKA NO,Unnamed: 69,AKSARAY
01,Unnamed: 69,268
02,Unnamed: 69,573
03,Unnamed: 69,358
04,Unnamed: 69,964
05,Unnamed: 69,420
06,Unnamed: 69,224
07,Unnamed: 69,460
08,Unnamed: 69,970
09,Unnamed: 69,659
10,Unnamed: 69,682
11,Unnamed: 69,522
12,Unnamed: 69,728
13,Unnamed: 69,919
14,Unnamed: 69,420
15,Unnamed: 69,427
16,Unnamed: 69,594
17,Unnamed: 69,873
18,Unnamed: 69,322
19,Unnamed: 69,330
20,Unnamed: 69,541
21,Unnamed: 69,740
22,Unnamed: 69,915
23,Unnamed: 69,591
24,Unnamed: 69,599
25,Unnamed: 69,785
26,Unnamed: 69,442
27,Unnamed: 69,484
28,Unnamed: 69,690
29,Unnamed: 69,703
30,Unnamed: 69,1175
31,Unnamed: 69,464
32,Unnamed: 69,398
33,Unnamed: 69,261
34,Unnamed: 69,683
35,Unnamed: 69,685
36,Unnamed: 69,987
37,Unnamed: 69,428
38,Unnamed: 69,155
39,Unnamed: 69,891
40,Unnamed: 69,108
41,Unnamed: 69,572
42,Unnamed: 69,147
43,Unnamed: 69,455
44,Unnamed: 69,494
45,Unnamed: 69,665
46,Unnamed: 69,414
47,Unnamed: 69,817
48,Unnamed: 69,668
49,Unnamed: 69,838
50,Unnamed: 69,76
51,Unnamed: 69,113
52,Unnamed: 69,648
53,Unnamed: 69,834
54,Unnamed: 69,535
55,Unnamed: 69,501
56,Unnamed: 69,927
57,Unnamed: 69,599
58,Unnamed: 69,351
59,Unnamed: 69,813
60,Unnamed: 69,415
61,Unnamed: 69,755
62,Unnamed: 69,722
63,Unnamed: 69,623
64,Unnamed: 69,470
65,Unnamed: 69,1054
66,Unnamed: 69,222
67,Unnamed: 69,496
69,Unnamed: 69,724
70,Unnamed: 69,212
71,Unnamed: 69,218
72,Unnamed: 69,839
73,Unnamed: 69,986
74,Unnamed: 69,515
75,Unnamed: 69,1006
76,Unnamed: 69,1108
77,Unnamed: 69,637
78,Unnamed: 69,446
79,Unnamed: 69,520
80,Unnamed: 69,357
81,Unnamed: 69,466
İL PLAKA NO,Unnamed: 70,BAYBURT
01,Unnamed: 70,801
02,Unnamed: 70,674
03,Unnamed: 70,1079
04,Unnamed: 70,304
05,Unnamed: 70,457
06,Unnamed: 70,815
07,Unnamed: 70,1183
08,Unnamed: 70,310
09,Unnamed: 70,1383
10,Unnamed: 70,1296
11,Unnamed: 70,1078
12,Unnamed: 70,302
13,Unnamed: 70,476
14,Unnamed: 70,863
15,Unnamed: 70,1151
16,Unnamed: 70,1134
17,Unnamed: 70,1414
18,Unnamed: 70,703
19,Unnamed: 70,548
20,Unnamed: 70,1264
21,Unnamed: 70,440
22,Unnamed: 70,1358
23,Unnamed: 70,395
24,Unnamed: 70,157
25,Unnamed: 70,125
26,Unnamed: 70,1057
27,Unnamed: 70,730
28,Unnamed: 70,237
29,Unnamed: 70,76
30,Unnamed: 70,732
31,Unnamed: 70,872
32,Unnamed: 70,1122
33,Unnamed: 70,871
34,Unnamed: 70,1126
35,Unnamed: 70,1406
36,Unnamed: 70,327
37,Unnamed: 70,722
38,Unnamed: 70,575
39,Unnamed: 70,1335
40,Unnamed: 70,699
41,Unnamed: 70,1015
42,Unnamed: 70,871
43,Unnamed: 70,1136
44,Unnamed: 70,489
45,Unnamed: 70,1386
46,Unnamed: 70,699
47,Unnamed: 70,535
48,Unnamed: 70,1392
49,Unnamed: 70,395
50,Unnamed: 70,648
51,Unnamed: 70,696
52,Unnamed: 70,280
53,Unnamed: 70,239
54,Unnamed: 70,978
55,Unnamed: 70,426
56,Unnamed: 70,572
57,Unnamed: 70,587
58,Unnamed: 70,377
59,Unnamed: 70,1257
60,Unnamed: 70,391
61,Unnamed: 70,169
62,Unnamed: 70,256
63,Unnamed: 70,617
64,Unnamed: 70,1191
65,Unnamed: 70,537
66,Unnamed: 70,600
67,Unnamed: 70,935
68,Unnamed: 70,724
70,Unnamed: 70,872
71,Unnamed: 70,744
72,Unnamed: 70,494
73,Unnamed: 70,668
74,Unnamed: 70,902
75,Unnamed: 70,346
76,Unnamed: 70,448
77,Unnamed: 70,1080
78,Unnamed: 70,834
79,Unnamed: 70,793
80,Unnamed: 70,801
81,Unnamed: 70,910
İL PLAKA NO,Unnamed: 71,KARAMAN
01,Unnamed: 71,292
02,Unnamed: 71,630
03,Unnamed: 71,339
04,Unnamed: 71,1112
05,Unnamed: 71,621
06,Unnamed: 71,370
07,Unnamed: 71,376
08,Unnamed: 71,1118
09,Unnamed: 71,640
10,Unnamed: 71,663
11,Unnamed: 71,546
12,Unnamed: 71,876
13,Unnamed: 71,1034
14,Unnamed: 71,566
15,Unnamed: 71,408
16,Unnamed: 71,617
17,Unnamed: 71,854
18,Unnamed: 71,465
19,Unnamed: 71,530
20,Unnamed: 71,522
21,Unnamed: 71,829
22,Unnamed: 71,1021
23,Unnamed: 71,739
24,Unnamed: 71,747
25,Unnamed: 71,933
26,Unnamed: 71,451
27,Unnamed: 71,509
28,Unnamed: 71,787
29,Unnamed: 71,851
30,Unnamed: 71,1199
31,Unnamed: 71,488
32,Unnamed: 71,379
33,Unnamed: 71,233
34,Unnamed: 71,789
35,Unnamed: 71,666
36,Unnamed: 71,1135
37,Unnamed: 71,571
38,Unnamed: 71,303
39,Unnamed: 71,998
40,Unnamed: 71,320
41,Unnamed: 71,679
42,Unnamed: 71,118
43,Unnamed: 71,436
44,Unnamed: 71,642
45,Unnamed: 71,646
46,Unnamed: 71,490
47,Unnamed: 71,841
48,Unnamed: 71,649
49,Unnamed: 71,986
50,Unnamed: 71,256
51,Unnamed: 71,175
52,Unnamed: 71,848
53,Unnamed: 71,982
54,Unnamed: 71,641
55,Unnamed: 71,702
56,Unnamed: 71,1008
57,Unnamed: 71,742
58,Unnamed: 71,499
59,Unnamed: 71,920
60,Unnamed: 71,563
61,Unnamed: 71,903
62,Unnamed: 71,870
63,Unnamed: 71,647
64,Unnamed: 71,451
65,Unnamed: 71,1202
66,Unnamed: 71,433
67,Unnamed: 71,642
68,Unnamed: 71,212
69,Unnamed: 71,872
71,Unnamed: 71,361
72,Unnamed: 71,921
73,Unnamed: 71,1011
74,Unnamed: 71,661
75,Unnamed: 71,1154
76,Unnamed: 71,1256
77,Unnamed: 71,685
78,Unnamed: 71,592
79,Unnamed: 71,544
80,Unnamed: 71,382
81,Unnamed: 71,613
İL PLAKA NO,Unnamed: 72,KIRIKKALE
01,Unnamed: 72,485
02,Unnamed: 72,658
03,Unnamed: 72,338
04,Unnamed: 72,985
05,Unnamed: 72,260
06,Unnamed: 72,74
07,Unnamed: 72,562
08,Unnamed: 72,889
09,Unnamed: 72,678
10,Unnamed: 72,619
11,Unnamed: 72,397
12,Unnamed: 72,813
13,Unnamed: 72,1004
14,Unnamed: 72,262
15,Unnamed: 72,504
16,Unnamed: 72,468
17,Unnamed: 72,748
18,Unnamed: 72,104
19,Unnamed: 72,169
20,Unnamed: 72,559
21,Unnamed: 72,824
22,Unnamed: 72,757
23,Unnamed: 72,675
24,Unnamed: 72,620
25,Unnamed: 72,805
26,Unnamed: 72,316
27,Unnamed: 72,574
28,Unnamed: 72,530
29,Unnamed: 72,692
30,Unnamed: 72,1302
31,Unnamed: 72,671
32,Unnamed: 72,466
33,Unnamed: 72,479
34,Unnamed: 72,525
35,Unnamed: 72,665
36,Unnamed: 72,1007
37,Unnamed: 72,210
38,Unnamed: 72,242
39,Unnamed: 72,733
40,Unnamed: 72,109
41,Unnamed: 72,414
42,Unnamed: 72,249
43,Unnamed: 72,395
44,Unnamed: 72,578
45,Unnamed: 72,645
46,Unnamed: 72,498
47,Unnamed: 72,906
48,Unnamed: 72,687
49,Unnamed: 72,923
50,Unnamed: 72,201
51,Unnamed: 72,282
52,Unnamed: 72,488
53,Unnamed: 72,741
54,Unnamed: 72,377
55,Unnamed: 72,341
56,Unnamed: 72,1011
57,Unnamed: 72,381
58,Unnamed: 72,371
59,Unnamed: 72,655
60,Unnamed: 72,309
61,Unnamed: 72,662
62,Unnamed: 72,743
63,Unnamed: 72,712
64,Unnamed: 72,450
65,Unnamed: 72,1138
66,Unnamed: 72,143
67,Unnamed: 72,338
68,Unnamed: 72,218
69,Unnamed: 72,744
70,Unnamed: 72,361
72,Unnamed: 72,924
73,Unnamed: 72,1076
74,Unnamed: 72,357
75,Unnamed: 72,1026
76,Unnamed: 72,1128
77,Unnamed: 72,479
78,Unnamed: 72,288
79,Unnamed: 72,637
80,Unnamed: 72,575
81,Unnamed: 72,308
İL PLAKA NO,Unnamed: 73,BATMAN
01,Unnamed: 73,628
02,Unnamed: 73,297
03,Unnamed: 73,1197
04,Unnamed: 73,370
05,Unnamed: 73,803
06,Unnamed: 73,998
07,Unnamed: 73,1175
08,Unnamed: 73,563
09,Unnamed: 73,1498
10,Unnamed: 73,1521
11,Unnamed: 73,1298
12,Unnamed: 73,195
13,Unnamed: 73,133
14,Unnamed: 73,1186
15,Unnamed: 73,1266
16,Unnamed: 73,1370
17,Unnamed: 73,1649
18,Unnamed: 73,1028
19,Unnamed: 73,870
20,Unnamed: 73,1380
21,Unnamed: 73,99
22,Unnamed: 73,1681
23,Unnamed: 73,252
24,Unnamed: 73,467
25,Unnamed: 73,369
26,Unnamed: 73,1218
27,Unnamed: 73,412
28,Unnamed: 73,731
29,Unnamed: 73,570
30,Unnamed: 73,456
31,Unnamed: 73,607
32,Unnamed: 73,1237
33,Unnamed: 73,698
34,Unnamed: 73,1448
35,Unnamed: 73,1524
36,Unnamed: 73,585
37,Unnamed: 73,1056
38,Unnamed: 73,680
39,Unnamed: 73,1657
40,Unnamed: 73,815
41,Unnamed: 73,1338
42,Unnamed: 73,986
43,Unnamed: 73,1294
44,Unnamed: 73,346
45,Unnamed: 73,1504
46,Unnamed: 73,460
47,Unnamed: 73,148
48,Unnamed: 73,1507
49,Unnamed: 73,214
50,Unnamed: 73,763
51,Unnamed: 73,812
52,Unnamed: 73,774
53,Unnamed: 73,618
54,Unnamed: 73,1301
55,Unnamed: 73,932
56,Unnamed: 73,87
57,Unnamed: 73,1057
58,Unnamed: 73,590
59,Unnamed: 73,1579
60,Unnamed: 73,693
61,Unnamed: 73,663
62,Unnamed: 73,340
63,Unnamed: 73,268
64,Unnamed: 73,1309
65,Unnamed: 73,292
66,Unnamed: 73,810
67,Unnamed: 73,1262
68,Unnamed: 73,839
69,Unnamed: 73,494
70,Unnamed: 73,921
71,Unnamed: 73,924
73,Unnamed: 73,183
74,Unnamed: 73,1237
75,Unnamed: 73,599
76,Unnamed: 73,469
77,Unnamed: 73,1403
78,Unnamed: 73,1172
79,Unnamed: 73,467
80,Unnamed: 73,535
81,Unnamed: 73,1232
İL PLAKA NO,Unnamed: 74,ŞIRNAK
01,Unnamed: 74,718
02,Unnamed: 74,464
03,Unnamed: 74,1297
04,Unnamed: 74,429
05,Unnamed: 74,996
06,Unnamed: 74,1150
07,Unnamed: 74,1265
08,Unnamed: 74,737
09,Unnamed: 74,1598
10,Unnamed: 74,1621
11,Unnamed: 74,1450
12,Unnamed: 74,384
13,Unnamed: 74,192
14,Unnamed: 74,1338
15,Unnamed: 74,1366
16,Unnamed: 74,1522
17,Unnamed: 74,1801
18,Unnamed: 74,1180
19,Unnamed: 74,1063
20,Unnamed: 74,1479
21,Unnamed: 74,293
22,Unnamed: 74,1833
23,Unnamed: 74,445
24,Unnamed: 74,654
25,Unnamed: 74,543
26,Unnamed: 74,1370
27,Unnamed: 74,502
28,Unnamed: 74,905
29,Unnamed: 74,744
30,Unnamed: 74,190
31,Unnamed: 74,697
32,Unnamed: 74,1337
33,Unnamed: 74,788
34,Unnamed: 74,1600
35,Unnamed: 74,1624
36,Unnamed: 74,643
37,Unnamed: 74,1286
38,Unnamed: 74,832
39,Unnamed: 74,1809
40,Unnamed: 74,967
41,Unnamed: 74,1490
42,Unnamed: 74,1076
43,Unnamed: 74,1393
44,Unnamed: 74,539
45,Unnamed: 74,1604
46,Unnamed: 74,580
47,Unnamed: 74,198
48,Unnamed: 74,1574
49,Unnamed: 74,273
50,Unnamed: 74,915
51,Unnamed: 74,926
52,Unnamed: 74,948
53,Unnamed: 74,792
54,Unnamed: 74,1453
55,Unnamed: 74,1125
56,Unnamed: 74,100
57,Unnamed: 74,1250
58,Unnamed: 74,783
59,Unnamed: 74,1731
60,Unnamed: 74,886
61,Unnamed: 74,837
62,Unnamed: 74,527
63,Unnamed: 74,357
64,Unnamed: 74,1409
65,Unnamed: 74,351
66,Unnamed: 74,1003
67,Unnamed: 74,1414
68,Unnamed: 74,986
69,Unnamed: 74,668
70,Unnamed: 74,1011
71,Unnamed: 74,1076
72,Unnamed: 74,183
74,Unnamed: 74,1432
75,Unnamed: 74,676
76,Unnamed: 74,527
77,Unnamed: 74,1555
78,Unnamed: 74,1364
79,Unnamed: 74,557
80,Unnamed: 74,626
81,Unnamed: 74,1384
İL PLAKA NO,Unnamed: 75,BARTIN
01,Unnamed: 75,783
02,Unnamed: 75,1014
03,Unnamed: 75,517
04,Unnamed: 75,1171
05,Unnamed: 75,436
06,Unnamed: 75,285
07,Unnamed: 75,804
08,Unnamed: 75,1024
09,Unnamed: 75,856
10,Unnamed: 75,587
11,Unnamed: 75,369
12,Unnamed: 75,1072
13,Unnamed: 75,1263
14,Unnamed: 75,176
15,Unnamed: 75,682
16,Unnamed: 75,425
17,Unnamed: 75,705
18,Unnamed: 75,278
19,Unnamed: 75,373
20,Unnamed: 75,738
21,Unnamed: 75,1138
22,Unnamed: 75,649
23,Unnamed: 75,970
24,Unnamed: 75,806
25,Unnamed: 75,991
26,Unnamed: 75,444
27,Unnamed: 75,930
28,Unnamed: 75,665
29,Unnamed: 75,827
30,Unnamed: 75,1598
31,Unnamed: 75,979
32,Unnamed: 75,645
33,Unnamed: 75,776
34,Unnamed: 75,417
35,Unnamed: 75,760
36,Unnamed: 75,1193
37,Unnamed: 75,181
38,Unnamed: 75,598
39,Unnamed: 75,625
40,Unnamed: 75,466
41,Unnamed: 75,306
42,Unnamed: 75,550
43,Unnamed: 75,475
44,Unnamed: 75,892
45,Unnamed: 75,723
46,Unnamed: 75,855
47,Unnamed: 75,1232
48,Unnamed: 75,865
49,Unnamed: 75,1182
50,Unnamed: 75,558
51,Unnamed: 75,638
52,Unnamed: 75,623
53,Unnamed: 75,876
54,Unnamed: 75,269
55,Unnamed: 75,476
56,Unnamed: 75,1325
57,Unnamed: 75,360
58,Unnamed: 75,655
59,Unnamed: 75,548
60,Unnamed: 75,546
61,Unnamed: 75,797
62,Unnamed: 75,929
63,Unnamed: 75,1069
64,Unnamed: 75,629
65,Unnamed: 75,1403
66,Unnamed: 75,497
67,Unnamed: 75,88
68,Unnamed: 75,515
69,Unnamed: 75,902
70,Unnamed: 75,661
71,Unnamed: 75,357
72,Unnamed: 75,1237
73,Unnamed: 75,1432
75,Unnamed: 75,1133
76,Unnamed: 75,1315
77,Unnamed: 75,371
78,Unnamed: 75,86
79,Unnamed: 75,993
80,Unnamed: 75,872
81,Unnamed: 75,201
İL PLAKA NO,Unnamed: 76,ARDAHAN
01,Unnamed: 76,1037
02,Unnamed: 76,751
03,Unnamed: 76,1361
04,Unnamed: 76,305
05,Unnamed: 76,781
06,Unnamed: 76,1097
07,Unnamed: 76,1465
08,Unnamed: 76,117
09,Unnamed: 76,1665
10,Unnamed: 76,1563
11,Unnamed: 76,1345
12,Unnamed: 76,407
13,Unnamed: 76,484
14,Unnamed: 76,1130
15,Unnamed: 76,1433
16,Unnamed: 76,1401
17,Unnamed: 76,1681
18,Unnamed: 76,990
19,Unnamed: 76,829
20,Unnamed: 76,1546
21,Unnamed: 76,545
22,Unnamed: 76,1625
23,Unnamed: 76,546
24,Unnamed: 76,412
25,Unnamed: 76,230
26,Unnamed: 76,1339
27,Unnamed: 76,881
28,Unnamed: 76,468
29,Unnamed: 76,422
30,Unnamed: 76,639
31,Unnamed: 76,1015
32,Unnamed: 76,1404
33,Unnamed: 76,1107
34,Unnamed: 76,1393
35,Unnamed: 76,1688
36,Unnamed: 76,89
37,Unnamed: 76,953
38,Unnamed: 76,857
39,Unnamed: 76,1602
40,Unnamed: 76,981
41,Unnamed: 76,1282
42,Unnamed: 76,1153
43,Unnamed: 76,1418
44,Unnamed: 76,640
45,Unnamed: 76,1668
46,Unnamed: 76,862
47,Unnamed: 76,639
48,Unnamed: 76,1674
49,Unnamed: 76,403
50,Unnamed: 76,930
51,Unnamed: 76,978
52,Unnamed: 76,511
53,Unnamed: 76,257
54,Unnamed: 76,1245
55,Unnamed: 76,657
56,Unnamed: 76,580
57,Unnamed: 76,818
58,Unnamed: 76,659
59,Unnamed: 76,1524
60,Unnamed: 76,715
61,Unnamed: 76,336
62,Unnamed: 76,460
63,Unnamed: 76,721
64,Unnamed: 76,1473
65,Unnamed: 76,444
66,Unnamed: 76,882
67,Unnamed: 76,1166
68,Unnamed: 76,1006
69,Unnamed: 76,346
70,Unnamed: 76,1154
71,Unnamed: 76,1026
72,Unnamed: 76,599
73,Unnamed: 76,676
74,Unnamed: 76,1133
76,Unnamed: 76,222
77,Unnamed: 76,1347
78,Unnamed: 76,1065
79,Unnamed: 76,920
80,Unnamed: 76,944
81,Unnamed: 76,1177
İL PLAKA NO,Unnamed: 77,IĞDIR
01,Unnamed: 77,1076
02,Unnamed: 77,746
03,Unnamed: 77,1464
04,Unnamed: 77,144
05,Unnamed: 77,884
06,Unnamed: 77,1199
07,Unnamed: 77,1568
08,Unnamed: 77,336
09,Unnamed: 77,1767
10,Unnamed: 77,1723
11,Unnamed: 77,1505
12,Unnamed: 77,501
13,Unnamed: 77,336
14,Unnamed: 77,1290
15,Unnamed: 77,1535
16,Unnamed: 77,1561
17,Unnamed: 77,1840
18,Unnamed: 77,1129
19,Unnamed: 77,974
20,Unnamed: 77,1649
21,Unnamed: 77,540
22,Unnamed: 77,1785
23,Unnamed: 77,640
24,Unnamed: 77,514
25,Unnamed: 77,326
26,Unnamed: 77,1442
27,Unnamed: 77,860
28,Unnamed: 77,686
29,Unnamed: 77,524
30,Unnamed: 77,417
31,Unnamed: 77,1055
32,Unnamed: 77,1506
33,Unnamed: 77,1147
34,Unnamed: 77,1552
35,Unnamed: 77,1791
36,Unnamed: 77,135
37,Unnamed: 77,1134
38,Unnamed: 77,960
39,Unnamed: 77,1761
40,Unnamed: 77,1084
41,Unnamed: 77,1442
42,Unnamed: 77,1255
43,Unnamed: 77,1521
44,Unnamed: 77,734
45,Unnamed: 77,1771
46,Unnamed: 77,908
47,Unnamed: 77,616
48,Unnamed: 77,1776
49,Unnamed: 77,390
50,Unnamed: 77,1032
51,Unnamed: 77,1081
52,Unnamed: 77,728
53,Unnamed: 77,477
54,Unnamed: 77,1405
